sample	bgc	bgc_class	rpkm_norm	coverage	sample_subject	sample_bodysite
LKMB002-2-087_S194	"gb|SMGC_278.c00258_NODE_48...region001|GC_DNA--Entryname=RiPP-like--OS=489_length_3853_cov_3_462085--SMASHregion=region001--NR=2"	RiPP-like	14.347356377	1.0	S023	Sebaceous_Oc
LKMB002-2-087_S194	"gb|LK1147_1.region001|GC_DNA--Entryname=terpene--OS=length=100600--SMASHregion=region001--NR=62--BG=3"	terpene	7.9049303122	0.909698996656	S023	Sebaceous_Oc
LKMB002-2-087_S194	"gb|LK1255_4.region001|GC_DNA--Entryname=NRPS--OS=length=286024--SMASHregion=region001--NR=2"	NRPS	9.86869052097	0.897167573601	S023	Sebaceous_Oc
LKMB002-2-087_S194	"gb|SMGC_162.c00310_NODE_81...region001|GC_DNA--Entryname=NRPS-like--OS=811_length_1891_cov_2_919935--SMASHregion=region001--NR=1"	NRPS-like	6.32612509254	1.0	S023	Sebaceous_Oc
LKMB002-2-087_S194	"gb|SMGC_332.c01223_NODE_14...region001|GC_DNA--Entryname=NRPS-like--OS=1447_length_1187_cov_2_714664--SMASHregion=region001--NR=1"	NRPS-like	13.7348535495	0.97552742616	S023	Sebaceous_Oc
LKMB002-2-087_S194	"gb|SMGC_210.c00156_NODE_22...region001|GC_DNA--Entryname=siderophore--OS=2251_length_3873_cov_4_738869--SMASHregion=region001--NR=1"	siderophore	10.8291107518	0.767326732673	S023	Sebaceous_Oc
LKMB002-2-087_S194	"gb|SMGC_286.c00013_NODE_29...region001|GC_DNA--Entryname=lanthipeptide-class-i--OS=29_length_46609_cov_15_928578--SMASHregion=region001--NR=1"	lanthipeptide-class-i	14.0769508611	1.0	S023	Sebaceous_Oc
LKMB002-2-087_S194	"gb|SMGC_213.c00040_NODE_11...region001|GC_DNA--Entryname=NRPS-like:NRPS--OS=118_length_18796_cov_13_068940--SMASHregion=region001--NR=3"	NRPS-like:NRPS	15.7489049563	1.0	S023	Sebaceous_Oc
LKMB002-2-087_S194	"gb|SMGC_286.c00062_NODE_10...region001|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=107_length_12144_cov_17_926048--SMASHregion=region001--NR=1"	cyclic-lactone-autoinducer	12.0219600894	1.0	S023	Sebaceous_Oc
LKMB002-2-087_S194	"gb|SMGC_286.c00054_NODE_94...region001|GC_DNA--Entryname=lanthipeptide-class-v--OS=94_length_15738_cov_21_943378--SMASHregion=region001--NR=1"	lanthipeptide-class-v	13.3279557538	1.0	S023	Sebaceous_Oc
LKMB002-2-087_S194	"gb|SMGC_45.c00101_NODE_12...region001|GC_DNA--Entryname=T3PKS--OS=12420_length_3989_cov_8_805033--SMASHregion=region001--NR=1"	T3PKS	11.0132109362	0.887746358183	S023	Sebaceous_Oc
LKMB002-2-087_S194	"gb|SMGC_332.c01355_NODE_15...region001|GC_DNA--Entryname=NRPS-like--OS=1592_length_1151_cov_2_041971--SMASHregion=region001--NR=1"	NRPS-like	13.6537608878	1.0	S023	Sebaceous_Oc
LKMB002-2-087_S194	"gb|SMGC_332.c00824_NODE_99...region001|GC_DNA--Entryname=T1PKS--OS=995_length_1348_cov_2_487239--SMASHregion=region001--NR=1"	T1PKS	14.0725678042	0.993303571429	S023	Sebaceous_Oc
LKMB002-2-071_S178	"gb|SMGC_286.c00029_NODE_52...region001|GC_DNA--Entryname=NRPS--OS=52_length_29851_cov_25_234260--SMASHregion=region001--NR=1"	NRPS	14.4111240309	1.0	S021	Sebaceous_Ba
LKMB002-2-071_S178	"gb|LK441_6.region001|GC_DNA--Entryname=betalactone--OS=length=52972--SMASHregion=region001--NR=58"	betalactone	10.5283654096	0.993170176437	S021	Sebaceous_Ba
LKMB002-2-071_S178	"gb|SMGC_278.c00258_NODE_48...region001|GC_DNA--Entryname=RiPP-like--OS=489_length_3853_cov_3_462085--SMASHregion=region001--NR=2"	RiPP-like	10.0898336497	1.0	S021	Sebaceous_Ba
LKMB002-2-071_S178	"gb|LK1147_1.region001|GC_DNA--Entryname=terpene--OS=length=100600--SMASHregion=region001--NR=62--BG=3"	terpene	8.02554219391	1.0	S021	Sebaceous_Ba
LKMB002-2-071_S178	"gb|SMGC_332.c01839_NODE_21...region001|GC_DNA--Entryname=siderophore--OS=2118_length_1035_cov_1_927551--SMASHregion=region001--NR=1"	siderophore	10.9349716657	0.926153846154	S021	Sebaceous_Ba
LKMB002-2-071_S178	"gb|SMGC_528.c00004_NODE_17...region001|GC_DNA--Entryname=T1PKS:NRPS-like--OS=174_length_80804_cov_44_506012--SMASHregion=region001--NR=1"	T1PKS:NRPS-like	9.26994467186	0.800694825379	S021	Sebaceous_Ba
LKMB002-2-071_S178	"gb|SMGC_219.c00003_NODE_15...region001|GC_DNA--Entryname=lanthipeptide-class-i--OS=15_length_169860_cov_14_661771--SMASHregion=region001--NR=1"	lanthipeptide-class-i	10.3976831489	0.959935897436	S021	Sebaceous_Ba
LKMB002-2-071_S178	"gb|LK430_33.region001|GC_DNA--Entryname=NAPAA--OS=length=26564--SMASHregion=region001--NR=64--BG=4"	NAPAA	9.94376207609	0.98128742515	S021	Sebaceous_Ba
LKMB002-2-071_S178	"gb|LK941_25.region001|GC_DNA--Entryname=RRE-containing--OS=length=34065--SMASHregion=region001--NR=1"	RRE-containing	6.69649906547	0.880888888889	S021	Sebaceous_Ba
LKMB002-2-071_S178	"gb|LK1382_15.region001|GC_DNA--Entryname=siderophore--OS=length=40529--SMASHregion=region001--NR=56"	siderophore	9.07351259507	0.985838779956	S021	Sebaceous_Ba
LKMB002-2-071_S178	"gb|SMGC_286.c00013_NODE_29...region001|GC_DNA--Entryname=lanthipeptide-class-i--OS=29_length_46609_cov_15_928578--SMASHregion=region001--NR=1"	lanthipeptide-class-i	13.9726453326	1.0	S021	Sebaceous_Ba
LKMB002-2-071_S178	"gb|SMGC_213.c00040_NODE_11...region001|GC_DNA--Entryname=NRPS-like:NRPS--OS=118_length_18796_cov_13_068940--SMASHregion=region001--NR=3"	NRPS-like:NRPS	11.3197605777	1.0	S021	Sebaceous_Ba
LKMB002-2-071_S178	"gb|LK719_26.region001|GC_DNA--Entryname=ectoine--OS=length=32085--SMASHregion=region001--NR=61"	ectoine	7.47299656829	1.0	S021	Sebaceous_Ba
LKMB002-2-071_S178	"gb|SMGC_286.c00062_NODE_10...region001|GC_DNA--Entryname=cyclic-lactone-autoinducer--OS=107_length_12144_cov_17_926048--SMASHregion=region001--NR=1"	cyclic-lactone-autoinducer	11.8446368174	1.0	S021	Sebaceous_Ba
LKMB002-2-071_S178	"gb|SMGC_286.c00054_NODE_94...region001|GC_DNA--Entryname=lanthipeptide-class-v--OS=94_length_15738_cov_21_943378--SMASHregion=region001--NR=1"	lanthipeptide-class-v	13.2544036235	1.0	S021	Sebaceous_Ba
LKMB002-2-071_S178	"gb|LK1306_1.region001|GC_DNA--Entryname=RRE-containing--OS=length=105342--SMASHregion=region001--NR=55"	RRE-containing	5.36860814709	0.756756756757	S021	Sebaceous_Ba
LKMB002-2-071_S178	"gb|SMGC_332.c01355_NODE_15...region001|GC_DNA--Entryname=NRPS-like--OS=1592_length_1151_cov_2_041971--SMASHregion=region001--NR=1"	NRPS-like	11.0332048363	0.905405405405	S021	Sebaceous_Ba
LKMN002-3-25_S228	"gb|SMGC_159.c00185_NODE_28...region001|GC_DNA--Entryname=NAPAA--OS=2868_length_3131_cov_15_989597--SMASHregion=region001--NR=1"	NAPAA	5.89728706195	0.785874081176	S027	Sebaceous_Oc
LKMN002-3-25_S228	"gb|LK441_6.region001|GC_DNA--Entryname=betalactone--OS=length=52972--SMASHregion=region001--NR=58"	betalactone	9.51630148768	0.926199962057	S027	Sebaceous_Oc
LKMN002-3-25_S228	"gb|SMGC_278.c00258_NODE_48...region001|GC_DNA--Entryname=RiPP-like--OS=489_length_3853_cov_3_462085--SMASHregion=region001--NR=2"	RiPP-like	8.82463051167	0.944927536232	S027	Sebaceous_Oc
LKMN002-3-25_S228	"gb|LK523_3.region001|GC_DNA--Entryname=NRPS--OS=length=263405--SMASHregion=region001--NR=7"	NRPS	9.77851274992	0.989530988275	S027	Sebaceous_Oc
LKMN002-3-25_S228	"gb|LK1147_1.region001|GC_DNA--Entryname=terpene--OS=length=100600--SMASHregion=region001--NR=62--BG=3"	terpene	6.93007890838	0.969899665552	S027	Sebaceous_Oc
LKMN002-3-25_S228	"gb|LK1137_29.region001|GC_DNA--Entryname=RiPP-like--OS=length=9633--SMASHregion=region001--NR=1"	RiPP-like	8.8117985137	1.0	S027	Sebaceous_Oc
LKMN002-3-25_S228	"gb|SMGC_487.c00091_NODE_68...region001|GC_DNA--Entryname=NRPS--OS=6838_length_7811_cov_20_252837--SMASHregion=region001--NR=3"	NRPS	10.6317176263	0.809523809524	S027	Sebaceous_Oc
LKMN002-3-25_S228	"gb|LK1015_2.region003|GC_DNA--Entryname=terpene--OS=length=791793--SMASHregion=region003--NR=3"	terpene	5.96593397833	0.78231292517	S027	Sebaceous_Oc
LKMN002-3-25_S228	"gb|LK1255_4.region001|GC_DNA--Entryname=NRPS--OS=length=286024--SMASHregion=region001--NR=2"	NRPS	10.5191978717	1.0	S027	Sebaceous_Oc
LKMN002-3-25_S228	"gb|SMGC_20.c00006_NODE_19...region002|GC_DNA--Entryname=lanthipeptide-class-v--OS=19_length_133285_cov_20_362313--SMASHregion=region002--NR=1"	lanthipeptide-class-v	7.94327751573	1.0	S027	Sebaceous_Oc
LKMN002-3-25_S228	"gb|SMGC_162.c00310_NODE_81...region001|GC_DNA--Entryname=NRPS-like--OS=811_length_1891_cov_2_919935--SMASHregion=region001--NR=1"	NRPS-like	5.62978527786	0.962040332147	S027	Sebaceous_Oc
LKMN002-3-25_S228	"gb|LK952_6.region001|GC_DNA--Entryname=RiPP-like--OS=length=186537--SMASHregion=region001--NR=1"	RiPP-like	5.5109483254	0.880701754386	S027	Sebaceous_Oc
LKMN002-3-25_S228	"gb|LK1289_29.region001|GC_DNA--Entryname=RiPP-like--OS=length=6037--SMASHregion=region001--NR=1"	RiPP-like	5.12036513949	0.8125	S027	Sebaceous_Oc
LKMN002-3-25_S228	"gb|SMGC_213.c00040_NODE_11...region001|GC_DNA--Entryname=NRPS-like:NRPS--OS=118_length_18796_cov_13_068940--SMASHregion=region001--NR=3"	NRPS-like:NRPS	15.609947957	1.0	S027	Sebaceous_Oc
LKMN002-3-25_S228	"gb|LK719_26.region001|GC_DNA--Entryname=ectoine--OS=length=32085--SMASHregion=region001--NR=61"	ectoine	6.48302475666	1.0	S027	Sebaceous_Oc
LKMN002-3-25_S228	"gb|LK687_4.region001|GC_DNA--Entryname=terpene--OS=length=122450--SMASHregion=region001--NR=19"	terpene	7.19794075571	1.0	S027	Sebaceous_Oc
LKMN002-3-25_S228	"gb|LK1116_5.region001|GC_DNA--Entryname=T3PKS--OS=length=153525--SMASHregion=region001--NR=8--BG=2"	T3PKS	6.40690121789	1.0	S027	Sebaceous_Oc
LKMN002-3-25_S228	"gb|LK1306_1.region001|GC_DNA--Entryname=RRE-containing--OS=length=105342--SMASHregion=region001--NR=55"	RRE-containing	5.78511379835	0.873873873874	S027	Sebaceous_Oc
LKMN002-3-25_S228	"gb|SMGC_45.c00101_NODE_12...region001|GC_DNA--Entryname=T3PKS--OS=12420_length_3989_cov_8_805033--SMASHregion=region001--NR=1"	T3PKS	11.2105820022	1.0	S027	Sebaceous_Oc
LKMB002-1-33_S37	"gb|LK1289_14.region001|GC_DNA--Entryname=T1PKS--OS=length=68367--SMASHregion=region001--NR=22--BG=11"	T1PKS	9.67652486158	0.946666666667	S004	Moist_Tw
LKMB002-1-33_S37	"gb|SMGC_538.c00020_NODE_31...region001|GC_DNA--Entryname=RiPP-like--OS=316_length_25246_cov_60_547259--SMASHregion=region001--NR=1"	RiPP-like	11.4371673048	1.0	S004	Moist_Tw
LKMB002-1-33_S37	"gb|LK441_6.region001|GC_DNA--Entryname=betalactone--OS=length=52972--SMASHregion=region001--NR=58"	betalactone	9.90506976527	0.995067349649	S004	Moist_Tw
LKMB002-1-33_S37	"gb|SMGC_469.c00008_NODE_30...region001|GC_DNA--Entryname=ectoine--OS=301_length_19483_cov_10_547972--SMASHregion=region001--NR=1"	ectoine	8.67986377424	1.0	S004	Moist_Tw
LKMB002-1-33_S37	"gb|LK1270_7.region001|GC_DNA--Entryname=NAPAA--OS=length=83691--SMASHregion=region001--NR=20--BG=2"	NAPAA	7.6846979259	0.933068783069	S004	Moist_Tw
LKMB002-1-33_S37	"gb|LK523_3.region001|GC_DNA--Entryname=NRPS--OS=length=263405--SMASHregion=region001--NR=7"	NRPS	14.6896462744	1.0	S004	Moist_Tw
LKMB002-1-33_S37	"gb|LK1147_1.region001|GC_DNA--Entryname=terpene--OS=length=100600--SMASHregion=region001--NR=62--BG=3"	terpene	6.67159809506	0.911928651059	S004	Moist_Tw
LKMB002-1-33_S37	"gb|SMGC_332.c01839_NODE_21...region001|GC_DNA--Entryname=siderophore--OS=2118_length_1035_cov_1_927551--SMASHregion=region001--NR=1"	siderophore	9.71480596483	0.895384615385	S004	Moist_Tw
LKMB002-1-33_S37	"gb|SMGC_271.c00005_NODE_7_...region001|GC_DNA--Entryname=NAPAA--OS=7_length_80448_cov_18_672434--SMASHregion=region001--NR=4"	NAPAA	6.9378710519	0.895915678524	S004	Moist_Tw
LKMB002-1-33_S37	"gb|LK430_33.region001|GC_DNA--Entryname=NAPAA--OS=length=26564--SMASHregion=region001--NR=64--BG=4"	NAPAA	9.54469992816	0.944111776447	S004	Moist_Tw
LKMB002-1-33_S37	"gb|LK941_25.region001|GC_DNA--Entryname=RRE-containing--OS=length=34065--SMASHregion=region001--NR=1"	RRE-containing	5.97000322808	0.96	S004	Moist_Tw
LKMB002-1-33_S37	"gb|LK1382_15.region001|GC_DNA--Entryname=siderophore--OS=length=40529--SMASHregion=region001--NR=56"	siderophore	7.91256051552	0.909041394336	S004	Moist_Tw
LKMB002-1-33_S37	"gb|SMGC_475.c00064_NODE_19...region001|GC_DNA--Entryname=betalactone--OS=1968_length_12081_cov_13_310660--SMASHregion=region001--NR=1"	betalactone	9.84855522698	0.96937573616	S004	Moist_Tw
LKMB002-1-33_S37	"gb|SMGC_332.c01223_NODE_14...region001|GC_DNA--Entryname=NRPS-like--OS=1447_length_1187_cov_2_714664--SMASHregion=region001--NR=1"	NRPS-like	7.82135179083	0.86835443038	S004	Moist_Tw
LKMB002-1-33_S37	"gb|SMGC_170.c00025_NODE_27...region001|GC_DNA--Entryname=betalactone--OS=27_length_35984_cov_63_963818--SMASHregion=region001--NR=2"	betalactone	9.55288007639	0.980769230769	S004	Moist_Tw
LKMB002-1-33_S37	"gb|SMGC_170.c00051_NODE_81...region001|GC_DNA--Entryname=siderophore--OS=81_length_19126_cov_80_334015--SMASHregion=region001--NR=1"	siderophore	10.4580236058	1.0	S004	Moist_Tw
LKMB002-1-33_S37	"gb|LK1015_2.region002|GC_DNA--Entryname=T3PKS--OS=length=791793--SMASHregion=region002--NR=5--BG=4"	T3PKS	5.63487334641	0.782608695652	S004	Moist_Tw
LKMB002-1-33_S37	"gb|SMGC_38.c00055_NODE_58...region001|GC_DNA--Entryname=RiPP-like--OS=589_length_3250_cov_60_793427--SMASHregion=region001--NR=1"	RiPP-like	8.1741975788	0.936403508772	S004	Moist_Tw
LKMB002-1-33_S37	"gb|SMGC_213.c00040_NODE_11...region001|GC_DNA--Entryname=NRPS-like:NRPS--OS=118_length_18796_cov_13_068940--SMASHregion=region001--NR=3"	NRPS-like:NRPS	9.61312847839	0.990201959608	S004	Moist_Tw
LKMB002-1-33_S37	"gb|LK1091_5.region001|GC_DNA--Entryname=siderophore--OS=length=62267--SMASHregion=region001--NR=1"	siderophore	7.49995562144	0.844086021505	S004	Moist_Tw
LKMB002-1-33_S37	"gb|LK719_26.region001|GC_DNA--Entryname=ectoine--OS=length=32085--SMASHregion=region001--NR=61"	ectoine	8.27727710802	1.0	S004	Moist_Tw
LKMB002-1-33_S37	"gb|SMGC_469.c00275_NODE_58...region001|GC_DNA--Entryname=terpene--OS=5874_length_3290_cov_7_182998--SMASHregion=region001--NR=1"	terpene	12.0484357864	1.0	S004	Moist_Tw
LKMB002-1-33_S37	"gb|LK1134_5.region001|GC_DNA--Entryname=terpene--OS=length=198942--SMASHregion=region001--NR=2"	terpene	6.38130093515	0.879452054795	S004	Moist_Tw
LKMB002-1-33_S37	"gb|LK687_4.region001|GC_DNA--Entryname=terpene--OS=length=122450--SMASHregion=region001--NR=19"	terpene	7.70740610628	1.0	S004	Moist_Tw
LKMB002-1-33_S37	"gb|SMGC_170.c00106_NODE_32...region001|GC_DNA--Entryname=siderophore--OS=329_length_4177_cov_79_063561--SMASHregion=region001--NR=2"	siderophore	11.4266009844	1.0	S004	Moist_Tw
LKMB002-1-33_S37	"gb|LK942_3.region001|GC_DNA--Entryname=ectoine--OS=length=155801--SMASHregion=region001--NR=24--BG=4"	ectoine	6.70117181871	0.912	S004	Moist_Tw
LKMB002-1-33_S37	"gb|SMGC_305.c00011_NODE_24...region002|GC_DNA--Entryname=terpene--OS=24_length_73055_cov_17_542562--SMASHregion=region002--NR=9"	terpene	7.41490515166	1.0	S004	Moist_Tw
LKMB002-1-33_S37	"gb|LK1116_5.region001|GC_DNA--Entryname=T3PKS--OS=length=153525--SMASHregion=region001--NR=8--BG=2"	T3PKS	12.4982866438	1.0	S004	Moist_Tw
LKMB002-1-33_S37	"gb|LK1306_1.region001|GC_DNA--Entryname=RRE-containing--OS=length=105342--SMASHregion=region001--NR=55"	RRE-containing	5.00993968459	0.933933933934	S004	Moist_Tw
LKMB002-1-33_S37	"gb|SMGC_244.c00002_NODE_2_...region001|GC_DNA--Entryname=T3PKS--OS=2_length_773651_cov_54_561986_pilon--SMASHregion=region001--NR=3"	T3PKS	9.92654792298	1.0	S004	Moist_Tw
LKMB002-1-33_S37	"gb|SMGC_170.c00031_NODE_46...region001|GC_DNA--Entryname=RiPP-like--OS=46_length_27488_cov_57_121131--SMASHregion=region001--NR=1"	RiPP-like	9.13224594106	1.0	S004	Moist_Tw
LKMN002-3-56_S255	"gb|LK1289_14.region001|GC_DNA--Entryname=T1PKS--OS=length=68367--SMASHregion=region001--NR=22--BG=11"	T1PKS	16.2193688545	1.0	S030	Moist_Tw
LKMN002-3-56_S255	"gb|LK441_6.region001|GC_DNA--Entryname=betalactone--OS=length=52972--SMASHregion=region001--NR=58"	betalactone	11.6266380577	1.0	S030	Moist_Tw
LKMN002-3-56_S255	"gb|LK523_3.region001|GC_DNA--Entryname=NRPS--OS=length=263405--SMASHregion=region001--NR=7"	NRPS	10.9327864687	0.998883305416	S030	Moist_Tw
LKMN002-3-56_S255	"gb|LK1147_1.region001|GC_DNA--Entryname=terpene--OS=length=100600--SMASHregion=region001--NR=62--BG=3"	terpene	9.48144864045	1.0	S030	Moist_Tw
LKMN002-3-56_S255	"gb|LK1255_4.region001|GC_DNA--Entryname=NRPS--OS=length=286024--SMASHregion=region001--NR=2"	NRPS	13.4184755971	1.0	S030	Moist_Tw
LKMN002-3-56_S255	"gb|LK430_33.region001|GC_DNA--Entryname=NAPAA--OS=length=26564--SMASHregion=region001--NR=64--BG=4"	NAPAA	10.3019735563	0.978043912176	S030	Moist_Tw
LKMN002-3-56_S255	"gb|LK941_25.region001|GC_DNA--Entryname=RRE-containing--OS=length=34065--SMASHregion=region001--NR=1"	RRE-containing	8.65331751049	1.0	S030	Moist_Tw
LKMN002-3-56_S255	"gb|SMGC_20.c00006_NODE_19...region002|GC_DNA--Entryname=lanthipeptide-class-v--OS=19_length_133285_cov_20_362313--SMASHregion=region002--NR=1"	lanthipeptide-class-v	10.4876661708	1.0	S030	Moist_Tw
LKMN002-3-56_S255	"gb|LK1382_15.region001|GC_DNA--Entryname=siderophore--OS=length=40529--SMASHregion=region001--NR=56"	siderophore	9.7379981736	0.952614379085	S030	Moist_Tw
LKMN002-3-56_S255	"gb|SMGC_356.c00003_NODE_3_...region002|GC_DNA--Entryname=T3PKS:terpene--OS=3_length_411413_cov_52_335796_pilon--SMASHregion=region002--NR=3"	T3PKS:terpene	10.775439987	1.0	S030	Moist_Tw
LKMN002-3-56_S255	"gb|LK1289_29.region001|GC_DNA--Entryname=RiPP-like--OS=length=6037--SMASHregion=region001--NR=1"	RiPP-like	15.1377495814	1.0	S030	Moist_Tw
LKMN002-3-56_S255	"gb|SMGC_38.c00055_NODE_58...region001|GC_DNA--Entryname=RiPP-like--OS=589_length_3250_cov_60_793427--SMASHregion=region001--NR=1"	RiPP-like	11.3507221323	0.896929824561	S030	Moist_Tw
LKMN002-3-56_S255	"gb|LK1255_2.region002|GC_DNA--Entryname=T3PKS:terpene--OS=length=567860--SMASHregion=region002--NR=3--BG=2"	T3PKS:terpene	11.0326842338	0.976366322009	S030	Moist_Tw
LKMN002-3-56_S255	"gb|LK719_26.region001|GC_DNA--Entryname=ectoine--OS=length=32085--SMASHregion=region001--NR=61"	ectoine	9.10275327146	1.0	S030	Moist_Tw
LKMN002-3-56_S255	"gb|SMGC_91.c00002_NODE_2_...region001|GC_DNA--Entryname=NRPS--OS=2_length_214845_cov_20_358348_pilon--SMASHregion=region001--NR=5"	NRPS	15.2599882553	1.0	S030	Moist_Tw
LKMN002-3-56_S255	"gb|LK1134_5.region001|GC_DNA--Entryname=terpene--OS=length=198942--SMASHregion=region001--NR=2"	terpene	12.5734435497	0.982648401826	S030	Moist_Tw
LKMN002-3-56_S255	"gb|LK1255_1.region001|GC_DNA--Entryname=lanthipeptide-class-i--OS=length=870886--SMASHregion=region001--NR=2--BG=2"	lanthipeptide-class-i	11.5286279653	1.0	S030	Moist_Tw
LKMN002-3-56_S255	"gb|SMGC_276.c00016_NODE_47...region001|GC_DNA--Entryname=betalactone--OS=47_length_47771_cov_20_528733--SMASHregion=region001--NR=1"	betalactone	9.8506855824	0.878368794326	S030	Moist_Tw
LKMN002-3-56_S255	"gb|SMGC_305.c00011_NODE_24...region002|GC_DNA--Entryname=terpene--OS=24_length_73055_cov_17_542562--SMASHregion=region002--NR=9"	terpene	14.2176097405	1.0	S030	Moist_Tw
LKMN002-3-56_S255	"gb|LK1116_5.region001|GC_DNA--Entryname=T3PKS--OS=length=153525--SMASHregion=region001--NR=8--BG=2"	T3PKS	8.79352425192	0.928877463582	S030	Moist_Tw
LKMN002-3-56_S255	"gb|LK1306_1.region001|GC_DNA--Entryname=RRE-containing--OS=length=105342--SMASHregion=region001--NR=55"	RRE-containing	7.05581784449	1.0	S030	Moist_Tw
LKMN002-3-56_S255	"gb|SMGC_45.c00101_NODE_12...region001|GC_DNA--Entryname=T3PKS--OS=12420_length_3989_cov_8_805033--SMASHregion=region001--NR=1"	T3PKS	13.3766459506	0.979434447301	S030	Moist_Tw
LKMB002-1-67_S66	"gb|LK441_6.region001|GC_DNA--Entryname=betalactone--OS=length=52972--SMASHregion=region001--NR=58"	betalactone	9.17112800413	0.789413773478	S011	Sebaceous_Al
LKMB002-1-67_S66	"gb|SMGC_278.c00258_NODE_48...region001|GC_DNA--Entryname=RiPP-like--OS=489_length_3853_cov_3_462085--SMASHregion=region001--NR=2"	RiPP-like	9.19375057049	0.930434782609	S011	Sebaceous_Al
LKMB002-1-67_S66	"gb|LK523_3.region001|GC_DNA--Entryname=NRPS--OS=length=263405--SMASHregion=region001--NR=7"	NRPS	12.2435313253	1.0	S011	Sebaceous_Al
LKMB002-1-67_S66	"gb|SMGC_184.c00038_NODE_94...region001|GC_DNA--Entryname=RiPP-like--OS=94_length_20889_cov_8_498848--SMASHregion=region001--NR=1"	RiPP-like	6.44857060174	0.772327044025	S011	Sebaceous_Al
LKMB002-1-67_S66	"gb|LK1134_11.region001|GC_DNA--Entryname=siderophore--OS=length=74643--SMASHregion=region001--NR=3"	siderophore	8.34389898692	0.760226812475	S011	Sebaceous_Al
LKMB002-1-67_S66	"gb|SMGC_332.c01223_NODE_14...region001|GC_DNA--Entryname=NRPS-like--OS=1447_length_1187_cov_2_714664--SMASHregion=region001--NR=1"	NRPS-like	12.3720882421	0.941772151899	S011	Sebaceous_Al
LKMB002-1-67_S66	"gb|SMGC_170.c00025_NODE_27...region001|GC_DNA--Entryname=betalactone--OS=27_length_35984_cov_63_963818--SMASHregion=region001--NR=2"	betalactone	9.45245388062	0.982193732194	S011	Sebaceous_Al
LKMB002-1-67_S66	"gb|SMGC_184.c00005_NODE_18...region001|GC_DNA--Entryname=thiopeptide--OS=18_length_49624_cov_9_862414--SMASHregion=region001--NR=1"	thiopeptide	7.11901732458	0.758503401361	S011	Sebaceous_Al
LKMB002-1-67_S66	"gb|SMGC_213.c00040_NODE_11...region001|GC_DNA--Entryname=NRPS-like:NRPS--OS=118_length_18796_cov_13_068940--SMASHregion=region001--NR=3"	NRPS-like:NRPS	15.5475553018	1.0	S011	Sebaceous_Al
LKMB002-1-67_S66	"gb|LK1116_5.region001|GC_DNA--Entryname=T3PKS--OS=length=153525--SMASHregion=region001--NR=8--BG=2"	T3PKS	10.0569775717	1.0	S011	Sebaceous_Al
LKMB002-1-67_S66	"gb|SMGC_332.c01355_NODE_15...region001|GC_DNA--Entryname=NRPS-like--OS=1592_length_1151_cov_2_041971--SMASHregion=region001--NR=1"	NRPS-like	11.8047219511	0.88018018018	S011	Sebaceous_Al
LKMB002-1-67_S66	"gb|SMGC_332.c00824_NODE_99...region001|GC_DNA--Entryname=T1PKS--OS=995_length_1348_cov_2_487239--SMASHregion=region001--NR=1"	T1PKS	11.9781061718	0.96056547619	S011	Sebaceous_Al
LKMN002-3-65_S264	"gb|LK1289_14.region001|GC_DNA--Entryname=T1PKS--OS=length=68367--SMASHregion=region001--NR=22--BG=11"	T1PKS	16.0063018049	0.982433862434	S031	Moist_Tw
LKMN002-3-65_S264	"gb|LK441_6.region001|GC_DNA--Entryname=betalactone--OS=length=52972--SMASHregion=region001--NR=58"	betalactone	9.30815126165	0.791310946689	S031	Moist_Tw
LKMN002-3-65_S264	"gb|LK523_3.region001|GC_DNA--Entryname=NRPS--OS=length=263405--SMASHregion=region001--NR=7"	NRPS	16.2290392747	1.0	S031	Moist_Tw
LKMN002-3-65_S264	"gb|LK1147_1.region001|GC_DNA--Entryname=terpene--OS=length=100600--SMASHregion=region001--NR=62--BG=3"	terpene	7.04985633319	0.91861761427	S031	Moist_Tw
LKMN002-3-65_S264	"gb|SMGC_271.c00005_NODE_7_...region001|GC_DNA--Entryname=NAPAA--OS=7_length_80448_cov_18_672434--SMASHregion=region001--NR=4"	NAPAA	14.0526429702	1.0	S031	Moist_Tw
LKMN002-3-65_S264	"gb|SMGC_243.c00044_NODE_44...region001|GC_DNA--Entryname=RiPP-like--OS=44_length_11953_cov_27_288565_pilon--SMASHregion=region001--NR=1"	RiPP-like	15.8196901334	1.0	S031	Moist_Tw
LKMN002-3-65_S264	"gb|LK430_33.region001|GC_DNA--Entryname=NAPAA--OS=length=26564--SMASHregion=region001--NR=64--BG=4"	NAPAA	8.71513117056	0.835329341317	S031	Moist_Tw
LKMN002-3-65_S264	"gb|LK941_25.region001|GC_DNA--Entryname=RRE-containing--OS=length=34065--SMASHregion=region001--NR=1"	RRE-containing	7.11852284464	0.890666666667	S031	Moist_Tw
LKMN002-3-65_S264	"gb|SMGC_271.c00033_NODE_45...region001|GC_DNA--Entryname=terpene--OS=45_length_25036_cov_19_860254--SMASHregion=region001--NR=5--BG=4"	terpene	13.6241411842	0.85119047619	S031	Moist_Tw
LKMN002-3-65_S264	"gb|LK952_6.region001|GC_DNA--Entryname=RiPP-like--OS=length=186537--SMASHregion=region001--NR=1"	RiPP-like	12.6499950861	1.0	S031	Moist_Tw
